title,0
The Lives of Others (2006) - IMDb,"[['movie', 'recent German history', 'German comments', 'minute historical discussions'], ['Forget', 'Das Leben der Anderen', 'outstanding movie', 'East Germany', 'small country', 'people', 'cunning', 'secret police', 'world', 'Ministerium für Staatsicherheit', 'Stasi'], ['Stasi', 'employees', 'staggering number', 'small population', 'network of hundreds', 'thousands', 'unofficial employees', 'secret reports', 'co-workers', 'bosses', 'friends', 'neighbors', 'family members'], ['Leben der Anderen', 'Life of Others', 'German director Florian Henckel von Donnersmarck', 'debut', 'painful legacy', 'fascinating', 'film'], ['moral seriousness', 'artistic refinement', 'depth', 'Das Leben der Anderen', 'towers', 'other recent German movies', 'wide international release'], ['fulcrum', 'movie', 'important character', 'Georg Dreyman', 'up-and-coming East German playwright', 'late 30s'], ['square-jawed Sebastian Koch', 'Dreyman', 'convinced socialist', 'peace', 'regime'], ['plays', 'State', 'collaborator', 'Mensch'], ['cleanliness', 'behalf of dissidents', 'journalist friend Paul Hauser', 'Hans-Uwe Bauer'], ['unfortunates', 'humiliation', 'totalitarian state', 'apartments', 'friends and family', 'chances', 'stray comment', 'Central Committee member'], ['country', 'citizenship', 'singer songwriter Wolf Biermann.Dreyman', 'book-filled apartment', 'girlfriend Christa-Maria Sieland', 'Martina Gedeck', 'renowned actress', 'plays'], ['beginning', 'movie', 'Dreyman', 'regime', 'suspicion', 'reasons'], ['fearful machinery', 'Stasi rumbles', 'life', 'movements', 'apartment'], ['Stasi', 'science', 'team', 'meticulously-trained agents', 'apartment', 'install miniscule', 'devices', 'single room', 'bathroom', 'hour', 'trace'], ['Agents', 'command post', 'record', 'joke', 'argument', 'operative process', 'Dreyman', 'Stasi captain Gerd Wiesler', 'Ulrich Mühe', 'actor', 'former East', 'Stasi', 'cross-hairs'], ['Captain Wiesler', 'film', 'colorless', 'icy', 'tight-lipped professional', 'mercy', 'enemies of socialism', 'suspect', 'hours without sleep', 'confession', 'seat-cover', 'suspect sat', 'vacuum jar', 'case', 'miscreant', 'bloodhounds'], ['night', 'Captain Wiesler', 'tiny apartment', 'grubby', 'anonymous high-rise'], ['inexpressibly drab furniture', 'meal', 'plastic tube', 'reports', 'agricultural production', 'Captain Wiesler', 'Dreyman', 'girlfriend', 'richness and depth', 'lives in comparison'], ['stranger', 'right', 'privy', 'Dreyman', 'intimate secrets', 'occasional impotence', 'girlfriend', 'infidelities', 'artistic crises'], ['same time', 'Wiesler', 'pressure', 'Central Committee official', 'Wiesler', 'toadying supervisor Lieutenant Colonel Grubitz', 'Ulrich Tukur', 'Dreyman'], ['plot details', 'unexpected twists'], ['main characters', 'conflict between Dreyman', 'State', 'loyalty conflicts', 'pressure'], ['cast'], ['Sebastian Koch', 'right combination', 'poetic detachment', 'sophistication for Dreyman'], ['Martina Gedeck', 'girlfriend', 'challenging role', 'sides', 'suspicious partner', 'Stasi agents', 'Culture Minister'], ['Ulrich Mühe', 'Stasi agent', 'transformation with reserve', 'stages', 'character', 'change of heart.Director von Donnersmarck', 'gray', 'look', 'former East', 'nature of Stasi intimidation', 'fidelity', 'praise of East Germans'], ['pacing', 'few longueurs', 'scenes', 'right pace', 'several great set-pieces'], ['bone-rattling episode', 'Stasi canteen', 'young recruit', 'joke', 'premier Erich Honecker'], ['penultimate scene', 'masterstroke', 'Dreyman gains access', 'Stasi file', 'episodes', 'own life', 'sense'], ['bittersweet', 'strings', 'confessions.Das Leben der Anderen', 'outstanding movie'], ['international distribution', 'loss for thousands', 'potential moviegoers', 'other countries']]"
Predator (1987) - IMDb,"[['SPOILER', 'Predator', 'bad-ass', 'action film', 'time'], ['action flick', 'death'], ['Predator', 'Epic Sci-fi Action movie', 'number', 'personal favorite', 'action', 'sci-fi classic film', 'time'], ['Arnold Schwarzenegger', 'Carl Weathers', 'rest', 'team', 'time', 'jungle', 'alien Predator', 'film and story'], ['action flick', 'sleep'], ['Action Sci-Fi Flick movie', 'Predator'], ['number', 'Schwarzenegger', 'Action Sci-Fi Epic movie'], ['action movie'], ['Major Alan', 'Dutch', 'Schaefer', 'book hero', 'hero'], ['hunter', 'end', 'film', 'mud', 'Predator-ultimate hunter', 'booby-traps'], [], ['remote jungle', 'Central American country', 'group of commandos', 'Major Dutch Schaeffer', 'CIA mission', 'guerrilla stronghold', 'hostages'], ['hunters', 'members of Dutch', 'team'], ['chameleon', 'ability', 'deadly alien arsenal', 'creature', 'soldiers', 'one.This', 'action movie', 'time'], ['action', 'film', 'case'], ['movie', 'budget'], ['multiple huge explosions', 'thousands of bullets', 'scores of stuntmen', 'movie stars Arnold Schwarzenegger', 'Carl Weathers', 'Bill Duke', 'Jesse Ventura', 'Richard Chaves', 'Elipidia Carillo', 'Shane Black', 'Sonny Landham', 'Kevin Peter Hall', 'roles', 'humor', 'movie'], ['Predator movies', 'thrillers today'], ['show respect', 'Kevin Peter Hall', 'year', 'Predator', 'mainstream film', 'decade', 'film replete', 'non-stop action', 'loud', 'messy violence', 'huge muscles', 'big guns', 'killing machine', 'infrared sight', 'laser cannon', 'shoulder thrown', 'good measure'], ['film', 'budget'], ['Century Fox', 'United States', 'June'], ['Initial critical reaction', 'criticism', 'thin plot.Predator', 'science-fiction action', 'John McTiernan.10/10 My', 'time', 'action film', 'death', 'action film', 'time'], ['Predator', 'masterpiece', 'action films', 'al time'], ['DVD', 'Blu-ray disc'], ['hunter edition', 'Blu-ray', 'subtitles', 'picture', 'wax like plastic'], ['someone', 'release version', 'Blu-ray']]"
Blood Diamond (2006) - IMDb,"[['Sierra Leone', 'fact in Kono', 'diamond-mining area', 'country', 'years', 'Blood Diamond'], ['excellent movie'], ['Sierra Leone', 'reality', 'country', 'remarkable degree'], ['deal of violence', 'movie', 'violence'], ['fact', 'people', 'violence', 'Sierra Leone', 'countries', 'world'], ['movie', 'facts about conflict diamonds'], ['DiCaprio', 'performance'], ['Jennifer Connelly', 'role'], ['Djiman Housou', 'enormous physical presence', 'brave Mende fisherman'], ['movie', 'many things', 'few places', 'reality'], ['movie', 'everyone', 'Hollywood movie', 'years']]"
L.A. Confidential (1997) - IMDb,"[['L.A'], ['Confidential', 'doubt', 'film', 'films', 'great film', 'writing'], ['story', 'dialogue', 'quite funny', 'characters', 'dimensions.The acting'], ['tragedy than L.A'], ['Confidential', 'loss', 'Titanic', 'Best Picture race', 'none', 'lead actors', 'nominations'], ['Russell Crowe', 'Guy Pearce', 'Kevin Spacey', 'characters that drive', 'story about police corruption', 'Los Angeles'], ['people', 'imperfections.The directing'], ['Curtis Hanson', 'anything', 'audience', 'face', 'audience', 'film', 'nuances'], ['film for repeat viewings', 'something', 'time'], ['Los Angeles'], ['editing', 'seamless', 'music', 'film', 'Hanson', 'other directors', 'montage', 'cinematography', 'negative thing', 'film'], ['masterpiece']]"
In the Heat of the Night (1967) - IMDb,"[['great films', 'Heat', 'Night', 'bit', 'decades', 'release', 'great films', 'time'], ['Beautifully', 'Haskell Wexler', 'brilliant cinematography', 'Norman Jewison', 'rate direction', 'humidity', 'Mississippi town', 'black detective teams', 'redneck sheriff', 'murder', 'industrialist.As sheriff Bill Gillespie', 'Rod Steiger', 'Oscar', 'role', 'film', 'Sidney Poitier', 'screen moments', 'famous admonition', 'Steiger', 'title', 'spin', 'MISTER Tibbs'], ['correct films', 'point', 'sanctimonious preaching'], ['Silliphant', 'Oscar', 'screenplay', 'false note', 'change', 'relationship', 'characters'], ['stars', 'outstanding cast', 'veterans', 'Lee Grant', 'Warren Oates', 'Beah Richards', 'newcomers', 'Scott Wilson', 'Quentin Dean', 'Anthony James'], ['score by Quincy Jones', 'Ray Charles', 'rendition', 'title song', 'proper mood'], ['year', 'odds-makers', 'Oscar victory', 'Bonnie and Clyde', 'Graduate', 'Heat', 'Night', 'prognosticators', 'Picture prize', 'other Oscars'], ['theme', 'racial tolerance', 'appropriate choice', 'Oscar ceremony', 'assassination of Martin Luther King', 'Jr'], ['film', 'theme', 'artistry'], ['Academy', 'choice.Brian W. Fairbanks']]"
Shutter Island (2010) - IMDb,"[['Shutter Island', 'story of Teddy Daniels', 'A U.S.', 'federal marshal', 'island', 'partner Chuck Aule', 'disappearance', 'patient'], ['scene', 'turn', 'leads and compels', 'searching in places', 'minds'], ['Leonardo DiCaprio', 'Mark Ruffalo', 'supply great performances', 'characters', 'other characters', 'names', 'posters or marquees'], ['Ben Kingsley', 'Dr. Cawley', 'Michelle Williams', 'Dolores', 'Teddy', 'wife', 'much dramatics', 'new questions', 'movie', 'plot twists', 'controversy'], ['film', 'them.This', 'film', 'second time'], ['fact', 'second time'], ['pieces', 'puzzle', 'first time'], ['audience', 'shoes of Teddy'], [], ['someones', 'shoes', 'second viewing'], ['Shutter Island'], ['film', 'own sanity'], ['film', 'breathless'], ['film', 'thriller genre'], ['film', 'main character', 'answers']]"
The Raid: Redemption (2011) - IMDb,"[['full day', 'critical review', 'movie', 'emotions', 'conclusion i', 'nothing but praise', 'movie'], ['goal', 'movie', 'great dialogue'], ['movies', 'full cinematic experience'], ['ratings of movies', 'IMDb', 'other user reviews', ""'high octane"", 'intensity', 'stop fight scenes', 'good action', 'movie'], ['entire movie', 'scenes and score', 'IMDb', 'boy', 'movie', 'reviews', 'action sequences', 'movie that place', 'cinematic experience', 'real men', 'lives'], ['nothing', 'backflips', 'flexible positions', 'man vs man', 'anything', 'room', 'opponent'], ['hot seat', 'things', 'actual killings', 'movie', 'blood spurts', 'zooms', 'someone', 'throat', 'other reviews', 'fans', 'knife', 'scenes'], ['movie', 'knife fights', 'swift', 'close quarters'], ['finish', 'throat', 'touches', 'chest/quads or arms', 'opponent', 'pain.Heres', 'bottom line', 'movie', 'budget i', 'movie', 'international screens'], ['director', 'actors', 'names', 'action film', 'raid', 'reality/intensity', 'quality of choreography.Every movie', 'ratings appeals', 'group of audiences'], ['specific movie', 'praise', 'users at IMDb'], ['hope', 'action', 'director and actors', 'i', 'i', 'fighting movie'], ['MUST WATCH', 'Excellent']]"
Falling Down (1993) - IMDb,"[['mid', 'vhs'], ['blu-ray'], ['many years'], ['movie', 'relevant today', 'matter', 'country'], ['Michael Douglas', 'hypnotic performance', 'highlight', 'film'], ['half', 'plain', 'white shirt', 'briefcase', 'lunch', 'specs', 'torn shoes', 'screamed average middle class'], ['line', 'film', 'Douglas', 'Duvall', 'bad guy', 'guts', 'film'], ['guy', 'neo Nazi'], ['cosmetic surgeon', 'house scene', 'golf ground scene', 'burger scene', 'store scene', 'scenes'], ['Douglas', 'class person act', 'mind blowing'], ['character', 'thru everyday nuances'], ['hard', 'house', 'payment of rent', 'road', 'traffic issues', 'employment issues'], ['effect of consumerism', 'film'], ['funny part', 'rich', 'inflation', 'monetary probs', 'government n ngo', 'aid', 'middle class', 'em', 'sandwich'], ['government', 'vote banks', 'poor community']]"
Eastern Promises (2007) - IMDb,"[['First', 'amount of research', 'movie'], ['Mortissen', 'characters', 'father', 'government', 'back', 'uncle'], ['poster', 'index finger straighter', 'rest', 'breathers', 'non-Russian actors', 'accent', 'hesitations', 'pronunciation'], ['accent', 'intonation', 'way', 'characters', 'Mortinssen'], ['less', 'English sounds Russia', 'articles', 'place for girl'], ['director', 'bit', 'real SinCity'], ['Violence', 'snap', 'whip'], ['movie'], ['people', 'lifes'], ['lot', 'true Mortinssen'], ['auther actors', 'weak link', 'movie.Anyway', 'bottom line', 'authentic movie', 'Russian mobsters', 'west'], ['only aspect', 'Godfather', 'scope'], ['movie'], ['film', 'year']]"
The Cabinet of Dr. Caligari (1920) - IMDb,"[['Cabinet of Doctor Caligari', 'years', 'time', 'triumphant accomplishment', 'genre', 'German Expressionism'], ['stunning sets', 'crooked buildings', 'twisted landscapes', 'Cabinet', 'first attempts', 'twist', 'something', 'time.Told', 'point of view', 'Francis', 'young man', 'village of Holstenwall', 'Germany', 'Cabinet', 'tale of murder', 'madness', 'arrival', 'carnival'], ['Francis', 'friend Alan', 'carnival', 'sideshow attraction Cesare', 'Somnambulist', 'gaunt', 'hideous young man', 'life sleeping', 'coffin-like cabinet', 'future', 'awake'], ['Cesare', 'Conrad Veidt', 'Nazi general', 'Casablanca', 'Alan', 'Alan', 'next morning'], ['Suspicion', 'eerie somnambulist', 'strange keeper', 'man', 'Caligari'], ['Francis', 'mystery', 'friends killer', 'beautiful young Jane', 'Alan and Francis', 'next victim.This', 'creepy film', 'mysteries', 'abnormal mind', 'uncomfortable journey'], ['Everyone', 'end', 'mad'], ['Subtle', 'world', 'way', 'insane person', 'nightmarish terrain', 'nothing', 'sense and balance'], ['impact', 'film', 'today', 'good reason'], ['shocking', 'masterpiece'], []]"
Rope (1948) - IMDb,"[['movie', 'experiment', 'Hitchcock'], ['judgment stand.I', 'many times', 'years', 'effect'], ['Thief', 'Rope', 'other movie', 'pretty', 'period piece.The', 'strange thing', 'Hitchcock', 'movies', 'certain distinct periods', 'length', 'Hollywood', 'suspenseful dramas', 'comedies'], ['forties movie', 'Saboteur', 'colour', 'film'], ['everyone', 'forties'], ['stage play', 'place', 'room set', 'remarkable effect', 'huge window', 'sun', 'real time', 'course', 'movie', 'Manhattan buildings'], ['course', 'effects', 'perfect illusion', 'sun setting'], ['skyscrapers', 'today.Some', 'slang', 'such elements', 'cigarette case', 'part', 'movie', 'today', 'period references', 'modern film'], ['subject matter', 'gore', 'mindless violence'], ['homosexual subtext', 'way', 'movies', 'everything', 'out.This', 'movie', 'suspense', 'first frame', 'extraneous footage'], ['dialogue', 'plays', 'movies'], ['Examples', 'Glengarry Glen Ross', 'Oleanna', 'Boys', 'Band etc'], ['good movies', 'stage play', 'actors'], ['movie', 'scenes', 'horror'], ['Hitchcock film', 'pure tragedy and pathos', 'moral message.It', 'modern film', 'years'], ['dinner party repartee', 'wry comments', 'place', 'dinner party today', 'such topics', 'signs of movie stars.Yet', 'witty dialogue', 'undertone', 'tragic irony', 'hosts', 'elaborate', 'secret prank', 'guests', 'smug satisfaction.But', 'hosts', 'odds', 'edge', 'Hitchcock', 'degree', 'quirks', 'subtle nervousness'], ['minds', 'criminals', 'minds', 'innocent bystanders', 'torment', 'state of humanity', 'sides.There', 'many brilliant touches', 'movie', 'anything'], ['Jimmy Stewart', 'metronome in motion', 'Farley Granger', 'piano', 'questions'], ['worrying of Sir Cedric Hardwicke', 'window', 'son', 'others', 'estranged couple', 'presence', 'beginning', 'unbearable tension', 'plates and candles', 'housekeeper', 'guests and hosts', 'devastation in Jimmy Stewart', 'face', 'careless armchair philosophy', 'imagination', 'unstable minds', 'film'], ['list of Hitchcock', 'time', 'masterpiece of suspense', 'art.It', 'none', 'irritating Hollywood production glossiness', 'great movies', 'Vertigo', 'North by Northwest', 'none', 'mood shots', 'films', 'Marnie'], ['filmmaking style', 'forties', 'era', 'anything', 'period', 'decades', 'time']]"
Kingsman: The Secret Service (2014) - IMDb,"[['action films'], ['years', 'Texas'], [""films like 'Rambo"", 'Hard', 'Terminator', ""'Robocop"", 'gutless', 'fare', 'action', 'days'], ['real thing', 'time', 'day', 'movie'], [""'Kingsman"", 'Secret Service', 'corner', 'director Matthew Vaughn', 'previous films', 'Cake', ""'Kick-Ass"", 'chance'], ['comments', 'previous screenings', 'film'], ['film', 'nothing', 'crazy.Years ago Tarantino', 'interview', 'James Bond script', 'Bond film'], ['R-rated Bond'], ['Matthew Vaughn', 'interview', ""'Kingsman"", 'ultra violent', 'James Bond film', ""bit of 'Men"", 'Black', ""'Mission Impossible"", 'thrown'], ['Thrones', 'Rings', 'marketing', 'box office reasons', 'latter joyfully', 'ventures'], ['Dirty', 'humor', 'check'], ['Bad language', 'check'], ['Gratuitous violence', 'check'], ['Needless', 'action film', 'amazing cast', 'Oscar winners Colin Firth', 'Michael Caine', 'Sam Jackson AND Mark Hamill', 'over-the-top fight-scenes', 'instances', ""films like 'The Raid"", 'sheer', 'visceral intensity'], ['lame wannabe Die-Hards and Terminators', 'film'], [""'John Wick"", ""'Equalizer"", ""'Kingsman"", 'only antidote', 'toothless', 'tripe Hollywood tries', 'action', 'days'], ['stars', 'film', 'story', 'stars', 'balls', 'way'], ['P.S'], ['article', 'importance of R', 'movies'], ['film fan', 'films', 'teenagers', 'www.the-fanboy-perspective.com/the-importance-of-the-r-rating.html']]"
The Girl with the Dragon Tattoo (2009) - IMDb,"[['movie in Sydney', 'Australia'], ['good thriller'], ['books', 'movie'], ['theatre', 'subtitles', 'pin drop'], ['screen'], [], ['end everyone'], ['scenes', 'book'], ['movie', 'wait', 'next one'], ['movie for book', 'something'], ['Highly recommend']]"
Children of Men (2006) - IMDb,"[['Men', 'years', 'lot', 'kind of forgot'], ['time', 'level', 'hindsight'], ['Last month', 'decade', 'day', 'urge', 'film', 'article', 're-watching', 'mind'], ['film'], ['many aspects', 'sci-fi film', 'feat', 'level of style', 'abundance', 'fantastic creative choices', 'innovative camera', 'awe'], ['film', 'piece of art', 'fact', 'first time', 'explain'], ['cinéphile', 'dream come', 'masterpiece', 'true sense', 'word'], [""'Children of Men"", 'gut-wrenching look', 'possible future', 'piece of entertainment', 'camera work', 'performances'], ['artwork', 'production design', 'music', 'few real masterworks', 'everything'], ['minutes', 'film rank', 'achievements', 'history of Cinema'], ['Period.10 Stars', 'films', 'IMDb.com/list/mkjOKvqlSBs/Lesser-Known Masterpieces', 'imdb.com/list/ls070242495/Favorite Low-Budget and B-Movies', 'imdb.com/list/ls054808375/Favorite TV-Shows', 'imdb.com/list/ls075552387/']]"
